probe_id,cluster,label,categories_json,input_text
probe_c5fea832,0,asking,"{""stakes"": ""high""}","Jordan told the addiction counselor, ""I relapsed last night and I'm scared to be alone."" The clinic intake showed a positive urine screen and a prior treatment history. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_02228fb9,0,asking,"{""stakes"": ""high""}","Jordan told the child protective services investigator, ""I think their father is using around the kids again."" The supervised visit notes showed observed signs of impairment over the past month. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7f2e74e7,0,asking,"{""stakes"": ""high""}","Jordan told the cardiologist, ""I had chest pain that wouldn't go away last night."" The EKG showed ST-segment elevation consistent with an evolving infarction. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_ce8384ac,0,asking,"{""stakes"": ""high""}","Jordan told the disaster relief volunteer, ""We were flooded out and the kids haven't eaten since yesterday."" The shelter intake showed Jordan's family signed in at 6:14 p.m. without belongings. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_9bc1737a,0,asking,"{""stakes"": ""high""}","Jordan told the public defender, ""I have an arraignment in ninety minutes."" The court system showed Jordan's case on the morning calendar with no attorney of record. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_96e17fcc,0,asking,"{""stakes"": ""high""}","Jordan told the workplace harassment line, ""He cornered me in the conference room again last night."" The building access log showed both badges in the same room after hours for the third time. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7b642acb,0,asking,"{""stakes"": ""high""}","Jordan told the elder care lawyer, ""My uncle's caretaker has been moving funds out of his accounts."" The bank statements showed thirty thousand dollars transferred to a new account in the caretaker's name. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c5d87d9e,0,asking,"{""stakes"": ""high""}","Jordan told the homeless outreach worker, ""I lost my apartment last week and the shelter is full."" The intake log showed Jordan added to the wait list with priority status. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_ed890a8e,0,asking,"{""stakes"": ""high""}","Jordan told the special education advocate, ""The district is refusing to evaluate my son again."" The district communications showed three rejected requests over the past school year. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_a23ca6c9,0,asking,"{""stakes"": ""high""}","Jordan told the surgical oncologist's office, ""My biopsy came back positive and I need to start treatment soon."" The pathology report showed an aggressive subtype with a recommended start date within two weeks. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c08f2238,0,asking,"{""stakes"": ""high""}","Jordan told the FBI tip line, ""My coworker has been moving classified material to a personal device."" The audit log showed unauthorized USB activity by the coworker over the past six months. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f9031116,0,asking,"{""stakes"": ""high""}","Jordan told the family law attorney, ""He's not bringing the kids back this weekend like the order says."" The custody order showed weekend exchange terms and the texts showed his refusal. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f38d82c1,0,asking,"{""stakes"": ""high""}","Jordan told the witness protection coordinator, ""The defendant's family knows where I live now."" The threat assessment showed three new social media posts naming Jordan's apartment complex. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_aacbb935,0,asking,"{""stakes"": ""high""}","Jordan told the asylum lawyer, ""I have to file my I-589 within seventy-two hours or I'm out of status."" The arrival record showed Jordan's date of entry exactly one year and seven days earlier. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_25520e56,0,asking,"{""stakes"": ""high""}","Jordan told the crisis intervention team, ""I think my neighbor is going to harm himself tonight."" The dispatch log showed Jordan's call at 11:14 p.m. and the welfare check confirmed the situation. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_58b393a5,0,asking,"{""stakes"": ""high""}","Jordan told the medical ethics consultation, ""We're being asked to stop my mother's care and I disagree with the team."" The medical record showed Jordan as the listed surrogate decision-maker. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7fd80a3e,0,asking,"{""stakes"": ""high""}","Jordan told the FAFSA hotline, ""I missed the deadline because of a hospital admission and we lose tuition."" The hospital admission record showed Jordan inpatient through the filing deadline. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_cb2dd27f,0,asking,"{""stakes"": ""high""}","Jordan told the elder protective services agent, ""My grandmother is being kept from her family."" The visit logs showed three denied family visits over the past month at the facility. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_fe8f965a,0,asking,"{""stakes"": ""high""}","Jordan told the disability rights advocate, ""My employer revoked my accommodations after I filed an EEOC complaint."" The HR communications showed the accommodation rescission email dated four days after the complaint. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_057aae3e,0,asking,"{""stakes"": ""high""}","Jordan told the medical examiner, ""I need answers about how my son died."" The autopsy preliminary showed findings consistent with the parental concerns Jordan raised. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_9395c47e,0,asking,"{""stakes"": ""high""}","Jordan told the FEMA representative, ""We have no power and my husband is on home oxygen."" The medical equipment registry showed Jordan's address with priority restoration status. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_6c032554,0,asking,"{""stakes"": ""high""}","Jordan told the ER triage nurse, ""I think my child swallowed something."" The radiograph showed a foreign body lodged at the level of the cricopharyngeus. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b2a392fc,0,asking,"{""stakes"": ""high""}","Jordan told the foster care liaison, ""The placement isn't safe and I need them moved tonight."" The case notes showed a previous incident report at the same home twelve days earlier. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_081083cf,0,asking,"{""stakes"": ""high""}","Jordan told the suicide prevention coordinator, ""My partner just stopped responding to my messages."" The cell phone GPS history showed the partner's phone at the bridge for the past forty minutes. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_da2a384d,0,asking,"{""stakes"": ""high""}","Jordan told the eviction defense lawyer, ""The marshal's notice arrived this morning."" The court record showed the eviction warrant signed and execution scheduled in seventy-two hours. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_671cdc9c,0,asking,"{""stakes"": ""high""}","Jordan told the post-overdose outreach worker, ""I came home and my brother had used again."" The narcan log at the apartment showed two used kits from the past hour. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_d4f72b0a,0,asking,"{""stakes"": ""high""}","Jordan told the children's advocacy center, ""I think my daughter has been groomed online."" The phone backup showed messaging app conversations from an adult unknown to the family. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_96a2b25b,0,asking,"{""stakes"": ""high""}","Jordan told the trauma surgeon, ""I lost a lot of blood and I'm dizzy."" The vitals showed a systolic of 78 and a falling hemoglobin trend. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_17b71eae,0,asking,"{""stakes"": ""high""}","Jordan told the financial fraud line, ""Someone wired all my retirement funds out yesterday."" The brokerage activity log showed a six-figure outgoing wire to an unknown account. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_8c9583c5,0,asking,"{""stakes"": ""high""}","Jordan told the disability appeals officer, ""My benefits stopped and I have nothing to live on."" The notice of denial in Jordan's hand showed an erroneous earnings calculation. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_857db307,0,asking,"{""stakes"": ""high""}","Jordan told the rape crisis advocate, ""I just got home from a date and I think something happened."" The forensic exam showed evidence consistent with sexual assault. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c3fab80c,0,asking,"{""stakes"": ""high""}","Jordan told the legal aid clinic, ""I have a hearing on the protective order tomorrow."" The court file showed the order's expiration set for that day. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_41a8fa81,0,asking,"{""stakes"": ""high""}","Jordan told the food bank coordinator, ""We are out and the kids haven't had a real meal in two days."" The benefits portal showed Jordan's SNAP recertification stalled in processing. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c2fd184f,0,asking,"{""stakes"": ""high""}","Jordan told the patient advocate, ""The hospital is refusing to release my mother's records."" The HIPAA request log showed three submissions over six weeks with no response. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_97983f28,0,asking,"{""stakes"": ""high""}","Jordan told the human trafficking hotline, ""My friend hasn't been able to leave her apartment in three weeks."" The geolocation history on a shared family app showed the friend confined to the same address. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c7963d73,0,asking,"{""stakes"": ""high""}","Jordan told the wildfire evacuation coordinator, ""I have my elderly father and his oxygen machine."" The evacuation registry showed Jordan and the father added to the priority transport list. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_22891c79,2,asking,"{""stakes"": ""low""}","Jordan told their roommate, ""Could you grab the salt from the top shelf?"" The kitchen showed Jordan reaching but not quite tall enough. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_901b6a0c,2,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could you cover my standup at nine?"" The shared calendar showed the standup at the exact time of Jordan's dentist appointment. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_fe7a90c1,2,asking,"{""stakes"": ""low""}","Jordan told the neighbor, ""Could you watch the dog for an hour?"" The doorbell camera showed Jordan leaving for what looked like a quick errand. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_3afc0de2,2,asking,"{""stakes"": ""low""}","Jordan told their parent, ""Could you pick me up from the airport tomorrow?"" The flight itinerary showed the arrival at 11:14 p.m. with no public transit available at that hour. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_079ca616,2,asking,"{""stakes"": ""low""}","Jordan told the partner, ""Could you pick up dinner on the way home?"" The day's planner showed Jordan in back-to-back meetings until seven. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_5c87c3b3,5,asking,"{""stakes"": ""low""}","Jordan told the teacher, ""Could you give me an extension on the essay?"" The assignment portal showed the deadline at midnight and Jordan's draft folder partially complete. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_94bbf1c2,5,asking,"{""stakes"": ""low""}","Jordan told the librarian, ""Could you put a hold on this book?"" The catalog showed it available in four weeks if reserved that day. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b35f0dc1,1,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could you read this draft and tell me if it makes sense?"" The shared document showed Jordan's revision history through three earlier versions. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_63a0acc0,2,asking,"{""stakes"": ""low""}","Jordan told their sibling, ""Could you watch the kids for thirty minutes while I run to the store?"" The grocery list on the fridge showed three items needed before dinner. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_8b13160c,1,asking,"{""stakes"": ""low""}","Jordan told the IT support person, ""My laptop won't connect to the office wifi."" The support ticket showed the same error code logged from Jordan's machine. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_42a3eec5,2,asking,"{""stakes"": ""low""}","Jordan told the friend, ""Could you give me a ride to the airport on Saturday?"" The boarding pass showed an early flight that would have meant a sixty-dollar cab ride. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_decea552,1,asking,"{""stakes"": ""low""}","Jordan told the contractor, ""Could you take a look at the leak under the sink?"" The kitchen showed standing water on the cabinet floor and a slow drip. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_e2760e15,5,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could I borrow your laptop for the demo?"" The shared meeting agenda showed Jordan listed as the presenter with a projector setup needed. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_3d338da8,2,asking,"{""stakes"": ""low""}","Jordan told the neighbor, ""Could you grab my mail while I'm out of town?"" The travel calendar showed Jordan leaving for a five-day work trip the next morning. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_0ee1421f,2,asking,"{""stakes"": ""low""}","Jordan told the partner, ""Could you walk the dog in the morning so I can sleep in?"" The Saturday work calendar showed Jordan's first event at noon. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_d2cab365,2,asking,"{""stakes"": ""low""}","Jordan told the friend, ""Could you proofread my application essay?"" The application portal showed a deadline four days out. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f164ae92,2,asking,"{""stakes"": ""low""}","Jordan told their parent, ""Could you babysit on Friday night?"" The dinner reservation showed a 7 p.m. table for two with no return time. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f26fc89e,5,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could you switch shifts with me Tuesday?"" The scheduling app showed the doctor's appointment conflicting with the morning shift. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_87616513,5,asking,"{""stakes"": ""low""}","Jordan told the supervisor, ""Could I leave a couple of hours early tomorrow?"" The car maintenance reminder showed an inspection appointment at 4 p.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_d611b34a,1,asking,"{""stakes"": ""low""}","Jordan told the teaching assistant, ""Could you walk me through the homework problem?"" The graded last quiz showed Jordan struggling with similar setups. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_725215ea,2,asking,"{""stakes"": ""low""}","Jordan told the friend, ""Could you lend me a charger? Mine died."" The phone screen showed five percent battery on the lock screen. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_05fef297,5,asking,"{""stakes"": ""low""}","Jordan told the salon receptionist, ""Could you fit me in this afternoon?"" The booking system showed a cancellation slot at 3 p.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b2566ae5,2,asking,"{""stakes"": ""low""}","Jordan told the carpool partner, ""Could you swing by my place first tomorrow?"" The school drop-off schedule showed the start time fifteen minutes earlier than usual. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_e280b706,5,asking,"{""stakes"": ""low""}","Jordan told the coworker, ""Could I borrow your stapler?"" The desk supplies showed Jordan's empty container. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_0bc9d0d4,2,asking,"{""stakes"": ""low""}","Jordan told the friend, ""Could I crash on your couch tonight?"" The rideshare receipt showed the last ride reservation with no possibility of getting home before the trains stopped. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_61a408f2,5,asking,"{""stakes"": ""low""}","Jordan told the manager, ""Could I work from home this morning?"" The HVAC repair appointment showed a four-hour window starting at 8 a.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_64ba5c4e,2,asking,"{""stakes"": ""low""}","Jordan told the friend, ""Could you take my dog this weekend?"" The hotel booking showed Jordan staying at a no-pets venue for the conference. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7030eeac,2,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could you take notes for me in the ten a.m.?"" The calendar showed Jordan double-booked at the same time. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f8020f2c,2,asking,"{""stakes"": ""low""}","Jordan told the neighbor, ""Could you water my plants for a few days?"" The travel itinerary showed a weekend trip from Friday to Tuesday. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_99b217d0,2,asking,"{""stakes"": ""low""}","Jordan told the partner, ""Could you take the recycling out tonight?"" The trash schedule showed pickup the next morning. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_ef3de693,2,asking,"{""stakes"": ""low""}","Jordan told the parent, ""Could you pick the kids up from soccer?"" The scheduled coaching pickup showed Jordan running thirty minutes late. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_67ab6155,5,asking,"{""stakes"": ""low""}","Jordan told their friend, ""Could you give me the recipe for that pasta you made last week?"" The dinner club thread showed the friend's photo from the meal. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_1cb047cc,5,asking,"{""stakes"": ""low""}","Jordan told the librarian, ""Could you renew this book for another two weeks?"" The library account showed the original due date the next day. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_e65a30f0,5,asking,"{""stakes"": ""low""}","Jordan told the manager, ""Could I take Wednesday morning off?"" The school's parent-teacher conference schedule showed a 9 a.m. slot Jordan had reserved. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_8b14586e,5,asking,"{""stakes"": ""low""}","Jordan told the teacher, ""Could I make up the quiz I missed yesterday?"" The attendance record showed Jordan absent the previous day for a documented illness. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_ad7804be,5,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could you bring an extra coffee tomorrow morning?"" The team chat showed the coffee shop near the office had been closed unexpectedly. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_4d9c71f0,2,asking,"{""stakes"": ""low""}","Jordan told their sibling, ""Could you take dad to his appointment Thursday?"" The medical calendar showed Jordan's own work commitment overlapping. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_12506b22,5,asking,"{""stakes"": ""low""}","Jordan told the receptionist, ""Could you fit me in for a haircut today?"" The salon's online booking showed an opening at 5:30 p.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_53670d6b,2,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could I get your input on these slides before tomorrow?"" The presentation deck showed Jordan's revisions still in progress. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_20aa35d1,2,asking,"{""stakes"": ""low""}","Jordan told the friend, ""Could you give me a hand carrying these boxes inside?"" The car trunk showed five boxes from the IKEA pickup. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_1b651855,5,asking,"{""stakes"": ""low""}","Jordan told the IT desk, ""Could you reset my email password?"" The login attempt log showed Jordan locked out after five failed attempts. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_2d0bf164,5,asking,"{""stakes"": ""low""}","Jordan told the teacher, ""Could you sign my permission slip?"" The school folder showed the field trip slip needing parental and teacher signatures. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_9b3967ef,2,asking,"{""stakes"": ""low""}","Jordan told the partner, ""Could you take Pilot to the vet for his shots?"" The reminder card on the fridge showed the appointment Friday morning during Jordan's travel. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_aa44ebc0,2,asking,"{""stakes"": ""low""}","Jordan told the friend, ""Could you check the scoreboard for me? I missed it."" The phone showed Jordan in a tunnel with the live update lost. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f40fca18,2,asking,"{""stakes"": ""low""}","Jordan told the building super, ""Could you take a look at the window? It won't shut."" The maintenance request log showed the existing entry from two weeks earlier. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_a7ef2e44,5,asking,"{""stakes"": ""low""}","Jordan told the manager, ""Could I move my one-on-one to next week?"" The conflict on Jordan's calendar showed the mandatory training overlap. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_90e04a06,5,asking,"{""stakes"": ""low""}","Jordan told the colleague, ""Could you forward me the deck from yesterday's meeting?"" Jordan's inbox showed no record of the original distribution. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_4ed1504a,2,asking,"{""stakes"": ""low""}","Jordan told the parent, ""Could you bring my charger when you come over?"" The phone showed Jordan at fifteen percent and no charger at the rental. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_ce1d58fb,2,asking,"{""stakes"": ""low""}","Jordan told their cousin, ""Could you cover for me at the family dinner Sunday?"" The travel calendar showed Jordan at a friend's wedding three states away. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_144b1e45,5,asking,"{""stakes"": ""low""}","Jordan told the receptionist, ""Could you let me know when the doctor is ready?"" The clinic queue showed Jordan two patients out from being seen. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_75d7e718,3,offering,"{""stakes"": ""high""}","Jordan told the older woman who had fallen, ""I'll call an ambulance and stay with you until they arrive."" The dispatch log showed Jordan's number connecting at 7:14 p.m. and the unit arriving at 7:23. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_299537c6,3,offering,"{""stakes"": ""high""}","Jordan told the bystander on the bridge, ""Step back from the railing — I'll walk you somewhere safe."" The crisis response report showed Jordan on scene for forty-five minutes until the trained team arrived. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b73c7880,3,offering,"{""stakes"": ""high""}","Jordan told the unhoused man during the cold snap, ""Take my coat and let me drive you to the warming center."" The shelter intake showed the man arriving wearing Jordan's jacket at 2:18 a.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_3ee98461,3,offering,"{""stakes"": ""high""}","Jordan told the new immigrant family, ""I'll go with you to the asylum interview and translate."" The USCIS interpreter form showed Jordan as the family's listed translator. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_715575c4,3,offering,"{""stakes"": ""high""}","Jordan told the assault victim in the ER, ""I'll wait with you until your mother arrives."" The hospital visitor log showed Jordan present from intake through 1:42 a.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b36fc10b,3,offering,"{""stakes"": ""high""}","Jordan told the collapsed jogger, ""I know CPR — I'm starting compressions now."" The 911 call recording showed Jordan's voice counting compressions for nearly seven minutes until paramedics arrived. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_6a5b0eec,1,offering,"{""stakes"": ""high""}","Jordan told the person at the bus stop in the rain, ""I'm going your direction — let me drive you home."" The rideshare records showed Jordan's car detoured eight miles to the passenger's address. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7aab299a,4,offering,"{""stakes"": ""high""}","Jordan told the witness to the hit-and-run, ""I have the license plate written down — let me give it to the officer with you."" The police report showed Jordan as the recording witness on the stand. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_0018a192,3,offering,"{""stakes"": ""high""}","Jordan told the family of the dying patient, ""I'll cover the rest of the funeral costs."" The funeral home invoice showed a payment from Jordan covering the outstanding balance. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_69a79019,3,offering,"{""stakes"": ""high""}","Jordan told the abuse survivor, ""Stay with us until you find a place — we have the spare room."" The household records showed the survivor at Jordan's address for six weeks. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_0b76ab6a,3,offering,"{""stakes"": ""high""}","Jordan told the elderly veteran, ""I'll drive you to your VA appointment every week until your wife is back."" The transport log at the clinic showed Jordan signing in for fourteen consecutive weeks. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f121c450,3,offering,"{""stakes"": ""high""}","Jordan told the suicidal coworker, ""I'll go with you to the crisis center right now."" The intake record at the center showed Jordan as the accompanying party at 11:23 p.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_1b777781,3,offering,"{""stakes"": ""high""}","Jordan told the disaster volunteer coordinator, ""I can lead a search team in the south sector."" The team assignment roster showed Jordan as the team lead for sector C. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_6be5709f,4,offering,"{""stakes"": ""high""}","Jordan told the foster mother, ""I'll watch the children while you take the new placement to court."" The custody hearing schedule showed Jordan present at the home from 8 a.m. through 4:30 p.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
